timestamp,team,fire_cost,damage_cost,total
574.0,red,0.0,56000000000.0,56000000000.0
574.0,blue,1382000000.0,0.0,1382000000.0
575.0,red,0.0,56000000000.0,56000000000.0
575.0,blue,1382000000.0,0.0,1382000000.0
576.0,red,0.0,56000000000.0,56000000000.0
576.0,blue,1382000000.0,0.0,1382000000.0
577.0,red,0.0,56000000000.0,56000000000.0
577.0,blue,1382000000.0,0.0,1382000000.0
578.0,red,0.0,56000000000.0,56000000000.0
578.0,blue,1382000000.0,0.0,1382000000.0
579.0,red,0.0,56000000000.0,56000000000.0
579.0,blue,1382000000.0,0.0,1382000000.0
580.0,red,0.0,56000000000.0,56000000000.0
580.0,blue,1382000000.0,0.0,1382000000.0
581.0,red,0.0,56000000000.0,56000000000.0
581.0,blue,1382000000.0,0.0,1382000000.0
582.0,red,0.0,56000000000.0,56000000000.0
582.0,blue,1382000000.0,0.0,1382000000.0
583.0,red,0.0,56000000000.0,56000000000.0
583.0,blue,1382000000.0,0.0,1382000000.0
584.0,red,0.0,56000000000.0,56000000000.0
584.0,blue,1382000000.0,0.0,1382000000.0
585.0,red,0.0,56000000000.0,56000000000.0
585.0,blue,1382000000.0,0.0,1382000000.0
586.0,red,0.0,56000000000.0,56000000000.0
586.0,blue,1382000000.0,0.0,1382000000.0
587.0,red,0.0,56000000000.0,56000000000.0
587.0,blue,1382000000.0,0.0,1382000000.0
588.0,red,0.0,56000000000.0,56000000000.0
588.0,blue,1382000000.0,0.0,1382000000.0
589.0,red,0.0,56000000000.0,56000000000.0
589.0,blue,1382000000.0,0.0,1382000000.0
590.0,red,0.0,56000000000.0,56000000000.0
590.0,blue,1382000000.0,0.0,1382000000.0
591.0,red,0.0,56000000000.0,56000000000.0
591.0,blue,1382000000.0,0.0,1382000000.0
592.0,red,0.0,56000000000.0,56000000000.0
592.0,blue,1382000000.0,0.0,1382000000.0
593.0,red,0.0,56000000000.0,56000000000.0
593.0,blue,1382000000.0,0.0,1382000000.0
594.0,red,0.0,56000000000.0,56000000000.0
594.0,blue,1382000000.0,0.0,1382000000.0
595.0,red,0.0,56000000000.0,56000000000.0
595.0,blue,1382000000.0,0.0,1382000000.0
596.0,red,0.0,56000000000.0,56000000000.0
596.0,blue,1382000000.0,0.0,1382000000.0
597.0,red,0.0,56000000000.0,56000000000.0
597.0,blue,1382000000.0,0.0,1382000000.0
598.0,red,0.0,56000000000.0,56000000000.0
598.0,blue,1382000000.0,0.0,1382000000.0
599.0,red,0.0,56000000000.0,56000000000.0
599.0,blue,1382000000.0,0.0,1382000000.0
